X,Y
-96.748115,40.8138
-96.7588,40.8137
-96.691467,40.788082
-96.653776,40.819975
-96.6561,40.817546
-78.556599,35.7938
-78.549099,35.765949
-78.553196,35.796194
-78.570864,35.7737
-78.565084,35.768443
-78.581198,35.765053
-78.55662,35.72928
-96.719399,40.798898
-96.720627,40.797817
-96.724618,40.7991
-96.718199,40.797246
-96.718199,40.79912
-96.712276,40.784583
-80.726332,35.149302
-80.72741,35.229022
-80.727371,35.228725
-80.824744,35.232403
-80.808568,35.30057
-80.877979,35.234189
-80.792018,35.249197
-80.788912,35.25828
-80.734808,35.260159
-80.738166,35.26892
-80.787101,35.258186
-80.792018,35.249197
-80.784028,35.244002
-80.875258,35.188733
-80.819444,35.245734
-80.815431,35.258889
-80.828148,35.249766
-80.828148,35.249766
-80.878038,35.069902
-80.943259,35.2757
-78.740029,35.788208
-78.703698,35.794601
-78.749755,35.749572
-78.730301,35.789631
-78.750328,35.790171
-78.703792,35.79418
-78.74054,35.787695
-78.699613,35.74812
-78.750566,35.790355
-80.877979,35.234189
-80.788912,35.25828
-80.787101,35.258186
-80.819444,35.245734
-80.824744,35.232403
-80.813005,35.242788
-80.875899,35.178161
-80.875258,35.188733
-80.8758,35.18045
-80.776966,35.061945
-80.867811,35.049802
-80.876614,35.060557
-80.8332,35.210995
-80.943259,35.2757
-78.628873,35.814302
-80.797499,35.1935
-80.783176,35.190163
-80.784899,35.1943
-80.823382,35.338738
-80.813955,35.332884
-80.815973,35.333666
-80.776966,35.061945
-80.873599,35.2743
-78.624199,35.8078
-78.619601,35.810328
-78.600346,35.809686
-78.594417,35.808404
-80.875899,35.178161
-80.875258,35.188733
-80.8758,35.18045
-80.900778,35.282291
-80.898659,35.280991
-78.624199,35.8078
-78.642427,35.791146
-78.628873,35.814302
-78.539125,35.943879
-78.59172,35.884174
-78.582819,35.903064
-78.598975,35.858586
-78.591509,35.864443
-78.551799,35.9121
-78.599838,35.85194
-78.55662,35.72928
-80.927462,35.174382
-80.808568,35.30057
-80.797499,35.1935
-80.793896,35.194603
-80.878914,35.118726
-80.883846,35.114807
-80.878914,35.118726
-80.684599,35.2113
-80.721838,35.20377
-80.815431,35.258889
-80.738685,35.233951
-80.72741,35.229022
-80.727371,35.228725
-78.708974,35.85663
-78.712707,35.863327
-78.76152,35.902963
-78.752598,35.903403
-78.745429,35.887352
-78.713219,35.863458
-78.816399,35.8102
-78.816398,35.810199
-78.637425,35.758543
-78.699613,35.74812
-78.642454,35.75073
-78.644807,35.731393
-78.64861,35.731441
-78.660299,35.730795
-78.650359,35.729717
-80.712791,35.11766
-80.74253,35.144933
-80.742899,35.1419
-80.726332,35.149302
-80.746563,35.153044
-80.711747,35.117743
-80.743003,35.141622
-80.792018,35.249197
-80.784028,35.244002
-80.813005,35.242788
-80.795768,35.25203
-90.200172,32.285237
-90.160622,32.383854
-90.158697,32.384344
-90.15359,32.3803
-90.150248,32.36696
-80.738166,35.26892
-78.605704,35.848014
-80.841394,35.318641
-80.823382,35.338738
-80.819444,35.245734
-80.824744,35.232403
-78.642427,35.791146
-78.59172,35.884174
-78.526303,35.847452
-78.582819,35.903064
-78.598975,35.858586
-78.579499,35.841359
-78.605704,35.848014
-78.524589,35.887203
-78.591509,35.864443
-78.599838,35.85194
-78.601311,35.840237
-78.556599,35.7938
-78.49516,35.800625
-78.600346,35.809686
-78.594417,35.808404
-78.553196,35.796194
-78.522148,35.795506
-80.808568,35.30057
-82.538619,27.34509
-80.841597,35.2703
-78.642427,35.791146
-80.797499,35.1935
-80.784899,35.1943
-80.792539,35.195806
-80.793896,35.194603
-80.792018,35.249197
-80.815431,35.258889
-80.795768,35.25203
-80.875899,35.178161
-80.875258,35.188733
-80.8758,35.18045
-80.861627,35.229089
-80.797499,35.1935
-80.792539,35.195806
-80.793896,35.194603
-80.861627,35.229089
-80.684599,35.2113
-80.721838,35.20377
-80.746563,35.153044
-80.823382,35.338738
-80.684677,35.340072
-80.723083,35.331772
-80.927462,35.174382
-80.841597,35.2703
-80.783176,35.190163
-80.784899,35.1943
-80.900778,35.282291
-80.898659,35.280991
-80.72741,35.229022
-80.727371,35.228725
-80.841394,35.318641
-80.862044,35.309798
-80.873599,35.2743
-80.808568,35.30057
-80.74253,35.144933
-80.742899,35.1419
-80.743003,35.141622
-78.637425,35.758543
-80.875899,35.178161
-80.880653,35.170987
-112.039703,46.589599
-112.034065,46.584537
-112.020499,46.598653
-114.014149,46.8728
-114.01414,46.87289
-114.014239,46.88608
-114.014149,46.8728
-114.018944,46.8728
-114.01414,46.87289
-114.022681,46.890538
-114.028728,46.889636
-114.014239,46.88608
-114.027615,46.890319
-114.031324,46.883038
-114.043755,46.884705
-114.022681,46.890538
-114.043899,46.88493
-114.034238,46.90217
-112.020499,46.598653
-112.018361,46.5998
-114.042097,46.9076
-114.055299,46.902368
-114.034238,46.90217
-90.264539,32.270319
-90.263433,32.269763
-114.036766,46.849674
-114.039599,46.85733
-114.030599,46.8496
-114.030593,46.8488
-114.030597,46.8488
-114.050168,46.832899
-112.062573,46.609879
-114.030723,46.866958
-114.036766,46.849674
-114.050168,46.832899
-114.036044,46.8669
-114.039599,46.85733
-114.030599,46.8496
-114.030593,46.8488
-114.030597,46.8488
-114.077694,46.823303
-113.991915,46.8516
-114.018944,46.8728
-112.039703,46.589599
-112.062573,46.609879
-112.013198,46.608799
-112.020499,46.598653
-111.985999,46.599329
-112.018361,46.5998
-111.986228,46.596028
-90.14626,32.388368
-90.146362,32.389083
-90.14628,32.390147
-90.192628,32.382194
-90.192628,32.382194
-90.23845,32.296566
-90.261598,32.293163
-90.261437,32.297804
-90.160622,32.383854
-90.158697,32.384344
-90.192699,32.30191
-90.198555,32.308498
-90.181299,32.3452
-90.18138,32.345541
-90.171501,32.30454
-90.192699,32.30191
-90.180806,32.297156
-90.181299,32.3452
-90.18138,32.345541
-90.181299,32.3452
-90.18138,32.345541
-90.181299,32.3452
-90.18138,32.345541
-90.14626,32.388368
-90.146362,32.389083
-90.14628,32.390147
-90.261598,32.293163
-90.261437,32.297804
-90.23845,32.296566
-90.171501,32.30454
-90.16733,32.308042
-90.180806,32.297156
-90.239074,38.653869
-90.251196,38.677502
-90.299021,38.619677
-90.299193,38.619792
-90.245149,38.621367
-90.253213,38.628959
-90.248186,38.627683
-90.265027,38.545623
-94.423506,38.960381
-94.423877,38.9609
-90.186932,38.6372
-90.239074,38.653869
-90.265027,38.545623
-94.507061,39.069913
-94.576856,38.966193
-94.423506,38.960381
-94.423877,38.9609
-90.267621,38.683673
-90.264838,38.687687
-90.192965,38.630982
-90.213771,38.587019
-90.217981,38.685764
-90.225758,38.695224
-90.203697,38.674602
-90.203655,38.673372
-90.256835,38.585564
-90.255685,38.580365
-90.270727,38.652304
-90.255652,38.650909
-90.252527,38.647138
-90.250023,38.635964
-90.249843,38.636151
-90.245149,38.621367
-90.248186,38.627683
-90.201492,38.766612
-90.200944,38.766569
-94.507061,39.069913
-90.239074,38.653869
-94.581999,38.956577
-90.299021,38.619677
-90.299193,38.619792
-76.923975,38.917298
-76.924057,38.9181
-76.912016,38.907352
-94.535225,38.909382
-90.267621,38.683673
-90.25714,38.680812
-90.264838,38.687687
-90.251196,38.677502
-90.189403,38.650436
-90.188399,38.644982
-90.203697,38.674602
-90.187185,38.645888
-90.189403,38.650436
-90.203655,38.673372
-90.185797,38.648575
-90.186932,38.6372
-90.188399,38.644982
-76.590401,39.281349
-76.597878,39.28557
-76.598182,39.285457
-90.272503,38.609287
-90.223503,38.588405
-90.213771,38.587019
-94.600801,39.078015
-90.255652,38.650909
-90.2364,38.626999
-90.274777,38.587623
-90.256835,38.585564
-90.268132,38.580597
-90.255685,38.580365
-82.53909,27.331785
-82.537088,27.3285
-82.538599,27.33306
-94.527298,38.866081
-94.527397,38.8656
-94.527559,38.865295
-94.529422,38.865602
-90.270727,38.652304
-82.4972,27.348295
-82.497248,27.347999
-90.225758,38.695224
-94.576856,38.966193
-93.270299,44.9484
-90.274777,38.587623
-76.630339,39.302188
-76.619648,39.316264
-85.665664,42.955932
-93.253699,45.005324
-93.260399,45.014009
-93.222078,44.92468
-93.221839,44.924639
-93.211468,45.00222
-93.21143,45.000278
-93.182299,44.959674
-93.23034,44.93676
-93.230828,44.937774
-93.057418,44.946462
-93.105899,44.98277
-93.101499,44.981405
-93.182299,44.959674
-93.15953,44.946632
-93.159531,44.946631
-93.190743,44.959234
-93.275603,44.985055
-93.274867,44.982755
-93.270299,44.9484
-93.285533,44.951153
-93.285553,44.951149
-93.186975,44.9661
-93.182299,44.959674
-93.196572,44.963443
-93.190743,44.959234
-93.280798,44.988802
-93.275603,44.985055
-93.274339,44.98582
-93.274323,44.985744
-93.222078,44.92468
-93.221839,44.924639
-93.051193,44.909893
-93.23034,44.93676
-93.230828,44.937774
-93.300699,44.97783
-93.253699,45.005324
-93.211468,45.00222
-93.21143,45.000278
-93.300699,44.97783
-93.281899,44.9687
-93.280798,44.988802
-93.275603,44.985055
-93.274867,44.982755
-93.274339,44.98582
-93.274323,44.985744
-93.276469,45.030392
-93.057418,44.946462
-93.235268,44.943928
-93.234227,44.945877
-77.028677,38.9419
-77.028682,38.941873
-93.235268,44.943928
-93.234227,44.945877
-93.270301,44.947711
-85.665664,42.955932
-83.059677,42.3795
-83.057379,42.383733
-83.046119,42.334921
-83.053311,42.342028
-83.047439,42.330745
-83.031197,42.332865
-83.045019,42.337027
-85.572433,42.284
-85.575202,42.286834
-85.5705,42.2902
-85.576949,42.293949
-83.054179,42.426077
-83.053311,42.342028
-83.066368,42.324786
-83.145544,42.287547
-85.579899,42.25534
-85.537296,42.29646
-85.5705,42.2902
-83.067443,42.330876
-83.090406,42.331211
-83.106201,42.323903
-83.090406,42.331211
-83.125541,42.289708
-83.149814,42.364109
-83.037215,42.347207
-83.038655,42.346721
-83.031197,42.332865
-85.635334,42.271297
-85.629843,42.985244
-85.603267,42.306692
-82.970036,42.450033
-82.968134,42.450156
-85.655493,42.935576
-83.031197,42.332865
-85.539964,42.314647
-83.053311,42.342028
-83.006727,42.366721
-83.004494,42.348747
-83.005999,42.349545
-82.970036,42.450033
-82.968134,42.450156
-83.1181,42.300613
-85.575202,42.286834
-85.576949,42.293949
-85.635334,42.271297
-85.6902,42.941799
-83.109999,42.35666
-85.629843,42.985244
-85.655493,42.935576
-85.638052,42.912735
-85.579899,42.25534
-85.571018,42.2596
-85.574699,42.218596
-85.574699,42.219418
-85.574824,42.219583
-85.557155,42.2465
-85.530831,42.264403
-85.530844,42.26959
-83.070028,42.32319
-83.066368,42.324786
-76.586299,39.219573
-83.109999,42.35666
-70.288861,43.6542
-76.668923,39.27474
-76.649891,39.284927
-76.623917,39.293758
-76.630339,39.302188
-76.627072,39.274936
-70.261551,43.661366
-70.30009,43.688621
-70.323092,43.651156
-70.344159,43.650525
-70.261551,43.661366
-70.327385,43.688904
-70.318101,43.706832
-70.30009,43.688621
-70.33226,43.681
-70.261551,43.661366
-76.559195,39.30555
-76.568742,39.296138
-76.565199,39.2967
-76.568574,39.29674
-76.575187,39.237804
-76.56872,39.267384
-76.566799,39.2805
-76.555391,39.265479
-76.552599,39.2777
-76.604072,39.326652
-76.593811,39.316355
-76.668923,39.27474
-76.544958,39.300661
-76.545184,39.316953
-76.54514,39.317179
-76.63507,39.331518
-76.6254,39.241117
-76.694508,39.350709
-76.694508,39.350709
-76.684599,39.2663
-76.545184,39.316953
-76.553923,39.336448
-76.54514,39.317179
-76.534699,39.2578
-76.623917,39.293758
-76.612367,39.2937
-76.559195,39.30555
-76.544958,39.300661
-76.545184,39.316953
-76.54514,39.317179
-76.604072,39.326652
-76.619648,39.316264
-76.530887,39.287848
-76.552599,39.2777
-76.530399,39.287816
-76.593811,39.316355
-76.668923,39.27474
-76.63507,39.331518
-76.641645,39.230064
-76.575187,39.237804
-76.586299,39.219573
-76.660401,39.221504
-76.6604,39.221504
-76.6254,39.241117
-76.694508,39.350709
-76.590401,39.281349
-76.668923,39.27474
-76.559195,39.30555
-76.649891,39.284927
-76.56872,39.267384
-76.604072,39.326652
-76.593811,39.316355
-76.534699,39.2578
-76.623917,39.293758
-76.566799,39.2805
-76.544958,39.300661
-76.555391,39.265479
-76.63507,39.331518
-76.568742,39.296138
-76.661503,39.323359
-76.565199,39.2967
-76.684599,39.2663
-76.552599,39.2777
-76.612367,39.2937
-76.630339,39.302188
-76.597878,39.28557
-76.545184,39.316953
-76.627072,39.274936
-76.619648,39.316264
-76.568574,39.29674
-76.553923,39.336448
-76.598182,39.285457
-76.54514,39.317179
-76.661503,39.323359
-76.694508,39.350709
-76.661503,39.323359
-76.553923,39.336448
-76.598182,39.285457
-71.150384,42.393452
-71.122299,42.3884
-71.131497,42.398501
-71.14634,42.394765
-72.596414,42.107437
-72.596515,42.107518
-71.043835,42.370686
-71.042068,42.371777
-71.043725,42.370833
-71.043985,42.370956
-71.018485,42.38719
-71.020151,42.38545
-71.095052,42.360278
-71.069907,42.332063
-71.06875,42.329041
-71.100911,42.313165
-71.068761,42.329023
-71.069999,42.332487
-71.06879,42.329087
-71.100986,42.313244
-71.068064,42.270789
-72.561508,42.110297
-71.150384,42.393452
-71.14634,42.394765
-71.137657,42.356342
-71.153952,42.356794
-71.132999,42.357508
-71.139128,42.357763
-71.136183,42.356243
-71.1507,42.364284
-71.150243,42.356775
-71.141271,42.358054
-71.150227,42.356492
-71.14531,42.35519
-71.145652,42.355421
-71.149705,42.356376
-71.136367,42.347999
-71.131763,42.351997
-71.139477,42.33935
-71.122299,42.3884
-71.17784,42.295552
-71.095052,42.360278
-72.505552,42.160312
-72.507682,42.145249
-72.58831,42.107589
-72.589469,42.111209
-72.596414,42.107437
-72.596515,42.107518
-71.06424,42.344512
-71.075694,42.350588
-71.063197,42.343986
-72.507682,42.145249
-71.035399,42.335008
-71.069907,42.332063
-71.05532,42.335133
-71.057556,42.328686
-71.06875,42.329041
-71.068761,42.329023
-71.055365,42.335231
-71.069999,42.332487
-71.06879,42.329087
-71.118181,42.308799
-71.100911,42.313165
-71.100986,42.313244
-71.090254,42.374135
-71.088075,42.374184
-71.095052,42.360278
-71.057472,42.355316
-71.035399,42.335008
-71.057099,42.338858
-71.06424,42.344512
-71.05532,42.335133
-71.057556,42.328686
-71.056333,42.33675
-71.055365,42.335231
-71.063197,42.343986
-72.561508,42.110297
-71.063858,42.287324
-71.054655,42.293713
-71.068064,42.270789
-71.080853,42.370175
-71.08514,42.367523
-71.082994,42.374106
-71.088075,42.374184
-71.064198,42.375304
-71.053349,42.3813
-71.071101,42.379402
-71.080853,42.370175
-71.06424,42.344512
-71.069907,42.332063
-71.069999,42.332487
-71.063197,42.343986
-71.128669,42.25196
-71.130054,42.243265
-71.137036,42.235404
-71.131217,42.237063
-71.130305,42.242793
-71.131201,42.237174
-93.805466,32.583433
-93.766534,32.532983
-90.086598,29.918402
-90.097999,29.952701
-90.073631,29.944728
-90.073819,29.944785
-90.029487,29.971806
-90.01623,29.922553
-90.023295,29.926183
-89.992597,29.909004
-90.01623,29.922553
-90.023295,29.926183
-77.032913,38.916659
-77.032944,38.916869
-90.117998,29.962903
-90.139572,29.95995
-90.137699,29.954613
-90.137549,29.954434
-90.137662,29.954623
-90.029487,29.971806
-90.026299,29.973709
-93.743159,32.506465
-93.740899,32.506799
-90.103353,29.958709
-90.103616,29.958382
-93.705044,32.487744
-93.705025,32.487762
-93.743159,32.506465
-93.740899,32.506799
-77.003143,38.957806
-77.009666,38.961141
-77.009608,38.961282
-77.011,38.962774
-77.010949,38.96318
-77.010889,38.962876
-77.010889,38.962876
-93.78184,32.438859
-93.737699,32.3982
-93.780399,32.406701
-93.765151,32.451
-93.741076,32.42384
-93.737699,32.3982
-93.696657,32.405759
-93.723068,32.415878
-89.894524,30.031528
-89.911399,30.0363
-84.368445,33.7712
-90.026299,29.973709
-90.003362,29.962684
-90.073631,29.944728
-90.070308,29.956708
-90.070478,29.953225
-90.068006,29.940576
-90.068768,29.93884
-90.069648,29.94559
-90.073819,29.944785
-90.069565,29.939007
-90.030378,30.005892
-90.035658,30.005671
-90.117998,29.962903
-93.8468,32.404159
-93.872566,32.405807
-93.878018,32.418549
-93.844245,32.402099
-93.862617,32.452281
-93.882427,32.448715
-90.1046,29.916899
-90.101099,29.915905
-90.100801,29.914869
-90.120499,29.91565
-90.120499,29.91565
-93.780199,32.493443
-93.764242,32.492357
-93.7632,32.488923
-93.78184,32.438859
-90.024479,30.009878
-90.02416,30.022486
-90.030378,30.005892
-90.035658,30.005671
-90.029599,29.9885
-90.058599,29.987804
-90.057798,29.982102
-90.002664,30.011831
-90.097999,29.952701
-90.117998,29.962903
-90.102698,29.954504
-90.103165,29.955626
-90.103353,29.958709
-90.103616,29.958382
-93.797499,32.41998
-93.809305,32.397058
-93.804298,32.402198
-93.797319,32.42145
-93.797281,32.423155
-93.80642,32.398238
-89.894524,30.031528
-90.002664,30.011831
-89.950558,30.023017
-89.967293,30.012209
-89.928908,30.025231
-90.024479,30.009878
-89.968762,30.055587
-90.026299,29.973709
-90.02416,30.022486
-89.943152,30.012222
-89.911399,30.0363
-89.94123,30.01196
-93.827447,32.466323
-93.831024,32.459098
-93.862617,32.452281
-90.073631,29.944728
-90.068006,29.940576
-90.068768,29.93884
-90.068787,29.938805
-90.073819,29.944785
-90.069565,29.939007
-89.950558,30.023017
-89.968762,30.055587
-90.097999,29.952701
-90.102698,29.954504
-93.805466,32.583433
-89.968762,30.055587
-93.696657,32.405759
-93.723068,32.415878
-93.708124,32.44445
-93.691754,32.408186
-93.70948,32.432961
-93.741076,32.42384
-93.827447,32.466323
-93.831024,32.459098
-93.797499,32.41998
-93.780399,32.406701
-93.809305,32.397058
-93.804298,32.402198
-93.797319,32.42145
-93.797281,32.423155
-93.80642,32.398238
-93.827447,32.466323
-93.831024,32.459098
-90.057798,29.982102
-90.101099,29.915905
-90.100801,29.914869
-90.086598,29.918402
-90.097999,29.952701
-93.780199,32.493443
-89.992597,29.909004
-90.005419,29.946799
-90.070308,29.956708
-90.070478,29.953225
-84.497934,38.068327
-85.729917,38.263488
-85.733933,38.2607
-85.733967,38.260535
-85.753477,38.223797
-85.750865,38.202999
-85.753221,38.22386
-85.752541,38.250587
-85.75077,38.255965
-84.513485,38.064561
-84.513488,38.064559
-84.513485,38.064561
-84.513488,38.064559
-84.480612,38.042883
-85.738288,38.242179
-85.753477,38.223797
-85.753221,38.22386
-85.754293,38.178936
-85.750865,38.202999
-85.753221,38.22386
-84.456613,38.041726
-84.475401,38.041304
-84.456233,38.04176
-84.480612,38.042883
-84.471707,38.041608
-84.479828,38.051468
-84.475401,38.041304
-84.480612,38.042883
-84.471707,38.041608
-84.528983,37.999763
-84.530792,38.00224
-84.530712,38.000338
-85.688721,38.198213
-85.752541,38.250587
-85.628554,38.234718
-85.628714,38.234584
-84.439626,38.013646
-84.454559,38.009129
-84.436428,38.007666
-84.437401,38.010978
-85.779299,38.230968
-85.790301,38.232658
-85.788994,38.231914
-85.774447,38.260342
-85.773646,38.261204
-85.773732,38.261204
-85.711793,38.259531
-85.711756,38.259651
-85.7027,38.201653
-84.528983,37.999763
-84.530792,38.00224
-84.530712,38.000338
-85.654529,38.198003
-84.475401,38.041304
-84.471707,38.041608
-85.711793,38.259531
-85.711756,38.259651
-85.774447,38.260342
-85.773433,38.246868
-85.735373,38.232888
-84.497934,38.068327
-85.773433,38.246868
-85.784878,38.212798
-85.750865,38.202999
-84.479828,38.051468
-97.376386,37.7088
-97.326499,37.693751
-97.371205,37.683875
-97.384854,37.6839
-97.352699,37.658495
-97.3516,37.658325
-97.370593,37.60569
-97.363099,37.736463
-97.362167,37.736992
-97.363099,37.724139
-97.298899,37.680871
-97.300092,37.680483
-97.352699,37.658495
-97.3516,37.658325
-97.224577,37.6647
-97.22359,37.665268
-97.246856,37.660968
-97.224577,37.6647
-97.22359,37.665268
-97.376386,37.7088
-97.371205,37.683875
-97.331686,37.6935
-97.334339,37.721648
-97.298475,37.661279
-97.283354,37.6501
-97.330281,37.6226
-97.315799,37.601902
-97.334076,37.612257
-97.317299,37.6858
-97.327349,37.6747
-97.280499,37.677131
-97.335002,37.639985
-97.317099,37.632621
-85.175728,41.112899
-85.1743,41.0958
-85.152399,41.064946
-85.16484,41.079125
-85.119898,41.084251
-85.16484,41.079125
-85.119898,41.084251
-86.28303,41.658147
-85.152399,41.064946
-85.130068,41.0534
-85.152399,41.064946
-86.293899,41.712702
-86.239442,41.661886
-87.609498,41.732
-87.600547,41.7367
-87.598641,41.736705
-87.599142,41.735429
-87.600406,41.736613
-87.59891,41.736836
-87.599333,41.736745
-87.675081,41.9469
-87.606399,41.801493
-87.606399,41.801399
-87.764041,41.7927
-87.65617,41.70331
-87.708203,41.746147
-87.691576,41.75
-87.691698,41.75014
-87.745453,41.971542
-87.773493,41.977865
-87.582644,41.659372
-87.612113,41.77054
-87.605781,41.772846
-87.605799,41.776164
-87.632847,41.911216
-87.654428,41.914501
-87.654899,41.913572
-87.639603,41.924182
-87.679448,41.92544
-87.656749,41.916127
-87.656119,41.91561
-87.655113,41.913731
-87.680168,41.925138
-87.630236,41.784021
-87.773493,41.977865
-93.614885,41.576024
-87.624499,41.882101
-87.634565,41.887766
-87.633998,41.887999
-87.63088,41.881748
-87.636799,41.882633
-87.63712,41.889096
-87.626976,41.84656
-87.625766,41.865235
-87.629499,41.86009
-87.627299,41.864
-87.625297,41.866064
-87.625746,41.864892
-87.619099,41.84752
-87.626982,41.849553
-87.625261,41.864311
-87.625261,41.864311
-87.617379,41.847344
-87.627007,41.849665
-87.625621,41.86653
-87.553397,41.752961
-87.575399,41.725446
-87.575264,41.744083
-87.575015,41.743949
-87.727684,41.850074
-87.737349,41.864142
-87.708466,41.87
-87.701268,41.703806
-87.668321,41.975498
-87.537699,41.7046
-87.755318,41.9606
-87.659867,41.997231
-87.660318,41.996903
-87.674899,41.97611
-87.609498,41.732
-87.73737,41.946428
-87.707672,41.942177
-87.707692,41.942788
-87.740375,41.960793
-87.711063,41.946098
-87.707732,41.94274
-87.707715,41.943403
-87.711331,41.946582
-87.738655,41.946368
-87.740091,41.960671
-87.663599,41.75891
-87.640327,41.743031
-87.709478,41.783182
-87.6558,41.9035
-87.654428,41.914501
-87.654899,41.913572
-87.670732,41.889784
-87.64795,41.900812
-87.656749,41.916127
-87.644161,41.89061
-87.656119,41.91561
-87.655113,41.913731
-87.639787,41.892289
-87.6446,41.889236
-87.686592,41.887921
-87.644822,41.848038
-87.637955,41.824434
-87.655741,41.830637
-87.655827,41.830675
-87.641662,41.82338
-87.559299,41.649692
-87.582644,41.659372
-87.638999,41.859988
-87.685599,41.850939
-87.644822,41.848038
-87.64967,41.853283
-87.685785,41.850888
-87.685785,41.850888
-87.685299,41.841043
-87.6729,41.835691
-87.694799,41.830242
-87.684599,41.834402
-87.575264,41.744083
-87.575015,41.743949
-93.5813,41.619717
-87.600547,41.7367
-87.599115,41.72216
-87.598641,41.736705
-87.599142,41.735429
-87.600406,41.736613
-87.599151,41.722272
-87.599151,41.722272
-87.599333,41.736745
-87.553397,41.752961
-87.592785,41.7587
-87.743099,41.935222
-87.743099,41.935836
-87.747666,41.9169
-87.7737,41.9179
-87.774323,41.917246
-87.775463,41.917337
-87.645699,41.8162
-87.676454,41.8231
-87.6552,41.811563
-87.673899,41.8231
-87.664066,41.8159
-87.641883,41.823067
-87.641662,41.82338
-87.65601,41.7031
-87.65617,41.70331
-87.70908,41.968451
-87.745453,41.971542
-87.686896,42.019381
-87.690199,42.01141
-87.672499,42.0174
-87.673225,42.01785
-87.673044,42.017706
-87.599115,41.72216
-87.599151,41.722272
-87.599151,41.722272
-87.747666,41.9169
-87.7737,41.9179
-87.805799,41.9088
-87.774323,41.917246
-87.739259,41.911796
-87.73929,41.91126
-87.775463,41.917337
-87.761252,41.86564
-87.749143,41.873
-87.763108,41.8656
-87.747912,41.8805
-87.762797,41.865499
-87.679448,41.92544
-87.687799,41.929702
-87.690858,41.91756
-87.690935,41.917099
-87.687843,41.929397
-87.680168,41.925138
-87.723954,41.816255
-87.724022,41.816221
-87.6558,41.9035
-87.632847,41.911216
-87.639125,41.8923
-87.64795,41.900812
-87.644161,41.89061
-87.637606,41.909788
-87.639787,41.892289
-87.6446,41.889236
-87.639822,41.885946
-87.634565,41.887766
-87.633998,41.887999
-87.639812,41.885835
-87.63712,41.889096
-87.637706,41.889358
-87.646616,41.885777
-87.653999,41.93905
-87.670194,41.954198
-87.707672,41.942177
-87.707692,41.942788
-87.711063,41.946098
-87.707732,41.94274
-87.707715,41.943403
-87.711331,41.946582
-87.637955,41.824434
-87.796683,41.773764
-87.769408,41.774278
-87.799382,41.7828
-87.800965,41.77885
-87.800232,41.782263
-87.800031,41.779136
-87.7995,41.782695
-87.599115,41.72216
-87.599151,41.722272
-87.599151,41.722272
-87.582644,41.659372
-87.554921,41.703741
-87.638999,41.859988
-87.670032,41.8878
-87.639822,41.885946
-87.686599,41.88751
-87.679203,41.88673
-87.681099,41.864409
-87.646782,41.8857
-87.634565,41.887766
-87.639812,41.885835
-87.648721,41.883368
-87.636799,41.882633
-87.644257,41.874315
-87.686592,41.887921
-87.642584,41.874276
-87.649757,41.87904
-87.646616,41.885777
-87.644223,41.874217
-87.686412,41.887371
-87.575399,41.725446
-87.623156,41.821347
-87.621164,41.806864
-87.709942,41.8903
-87.726783,41.906331
-87.738601,41.911003
-87.739259,41.911796
-87.727031,41.906982
-87.73929,41.91126
-87.72729,41.9065
-87.674899,41.97611
-87.675092,41.976179
-87.708466,41.87
-87.727684,41.850074
-87.694799,41.830242
-87.735482,41.830125
-87.70677,41.839016
-87.706347,41.839044
-87.676454,41.8231
-87.673899,41.8231
-87.6729,41.835691
-87.684599,41.834402
-87.612113,41.77054
-87.605781,41.772846
-87.592785,41.7587
-87.605799,41.776164
-116.294099,43.600601
-116.264041,43.638658
-116.138604,43.574356
-116.153891,43.552
-116.203699,43.564279
-116.167079,43.599994
-116.179701,43.542107
-116.198791,43.578998
-116.15918,43.548044
-116.169114,43.582359
-116.143347,43.560507
-116.196771,43.5753
-116.196771,43.5753
-116.284368,43.5884
-116.294099,43.600601
-116.210501,43.611603
-116.284368,43.5884
-116.309176,43.621119
-116.318388,43.6195
-116.318435,43.6195
-116.318601,43.619666
-116.249026,43.627808
-116.24665,43.632085
-116.138604,43.574356
-116.143347,43.560507
-116.288687,43.673331
-116.283799,43.671402
-116.249026,43.627808
-116.24665,43.632085
-116.254688,43.641523
-116.2444,43.646301
-116.167079,43.599994
-116.210501,43.611603
-116.243499,43.604583
-116.234752,43.599571
-116.243598,43.592948
-116.274099,43.578562
-116.284368,43.5884
-116.167079,43.599994
-116.198791,43.578998
-116.196771,43.5753
-93.707206,41.5918
-93.64387,41.53831
-93.614885,41.576024
-93.691092,41.64399
-93.548999,41.586581
-93.614885,41.576024
-93.598703,41.587514
-93.598703,41.587514
-93.587736,41.526252
-93.596799,41.536025
-93.581199,41.605
-93.5813,41.619717
-93.707968,41.6148
-93.596067,41.6277
-93.600499,41.633982
-93.593978,41.6278
-93.598703,41.587514
-82.063073,33.448431
-82.066816,33.451045
-82.035939,33.433315
-82.054299,33.424988
-82.068177,33.446185
-82.042567,33.452621
-81.985603,33.355705
-81.972535,33.365479
-84.408899,33.71196
-84.440165,33.679604
-84.429151,33.690022
-84.440135,33.688291
-84.443873,33.716079
-84.408099,33.737056
-84.399353,33.677345
-84.399359,33.677167
-84.415297,33.697165
-84.415164,33.696981
-84.367562,33.781261
-84.367459,33.781457
-84.380418,33.717438
-84.414465,33.786281
-84.411699,33.786215
-84.409135,33.786082
-84.409082,33.785954
-84.476504,33.81213
-84.433742,33.812073
-84.427878,33.81194
-84.423779,33.801104
